Online_months,stateabb,sedaadmin,sedaadminname,ys_mn19_ol,ys_mn19_ol_se,ys_mn19_eb,ys_mn19_eb_se,ys_mn22_ol,ys_mn22_ol_se,ys_mn22_eb,ys_mn22_eb_se,ys_chg_ol,ys_chg_ol_se,ys_chg_eb,ys_chg_eb_se,tot_asmt19,tot_asmt22,cell19,cell22,avg_asmt19,avg_asmt22
7,AL,103510,WILCOX COUNTY,-1.12,0.06290844,-1.07,0.0544,-1.05,0.05978695,-1.08,0.0547,0.0691,0.08689239,-0.0106,0.0673,651,541,6,6,108.5,90.2
0,AL,103540,WINFIELD CITY,-0.0958,0.06134524,-0.0926,0.0533,0.0279,0.05924539,0.0164,0.0542,0.124,0.08528314,0.109,0.0664,564,562,6,6,94.0,93.7
3,AL,103580,WINSTON COUNTY,-0.338,0.05416669,-0.35,0.0481,-0.387,0.05361875,-0.379,0.0496,-0.0492,0.07613537,-0.0288,0.0618,1014,982,6,6,169.0,163.7
0,AR,500001,DEWITT SCHOOL DISTRICT,-0.0309,0.07528935,-0.0353,0.0619,-0.228,0.07712565,-0.235,0.063,-0.197,0.10777426,-0.2,0.0652,577,517,6,6,96.2,86.2
0,AR,500006,WARREN SCHOOL DISTRICT,-0.448,0.07154406,-0.439,0.0593,-0.624,0.07444721,-0.625,0.0612,-0.176,0.10322336,-0.186,0.0641,773,685,6,6,128.8,114.2
8,AR,500015,SHERIDAN SCHOOL DISTRICT,-0.0412,0.06477793,-0.0891,0.0544,-0.342,0.06470998,-0.301,0.0548,-0.3,0.09153158,-0.212,0.0607,1947,1950,6,6,324.5,325.0
0,AR,500017,PARAGOULD SCHOOL DISTRICT,-0.12,0.06731423,-0.138,0.0563,-0.391,0.06839272,-0.375,0.0573,-0.271,0.09594515,-0.237,0.0621,1419,1405,6,6,236.5,234.2
0,AR,500019,BATESVILLE SCHOOL DISTRICT,-0.195,0.06733585,-0.226,0.0561,-0.44,0.06698274,-0.413,0.0566,-0.246,0.09494071,-0.186,0.0619,1495,1455,6,6,249.2,242.5
0,AR,500026,PINE BLUFF SCHOOL DISTRICT,-1.08,0.06604749,-1.05,0.0554,-1.23,0.06747848,-1.24,0.0568,-0.15,0.09438308,-0.189,0.0618,1493,1528,6,6,248.8,254.7
0,AR,500029,GOSNELL SCHOOL DISTRICT,-0.0847,0.07422678,-0.0313,0.0611,-0.0766,0.07512801,-0.143,0.0619,0.00804,0.10566483,-0.112,0.0651,612,531,6,6,102.0,88.5
8,AR,500042,HAMBURG SCHOOL DISTRICT,-0.27,0.06885412,-0.275,0.0573,-0.431,0.07050819,-0.428,0.0588,-0.161,0.09852527,-0.153,0.063,810,725,6,6,135.0,120.8
0,AR,500043,MOUNTAIN HOME SCHOOL DISTRICT,-0.0291,0.06602272,-0.0139,0.0553,-0.115,0.06635632,-0.14,0.056,-0.0856,0.09357952,-0.126,0.0615,1825,1739,6,6,304.2,289.8
0,AR,500044,MAGNOLIA SCHOOL DISTRICT,-0.383,0.06791922,-0.383,0.0566,-0.568,0.06782001,-0.563,0.0571,-0.185,0.09599,-0.18,0.0623,1285,1176,6,6,214.2,196.0
0,AR,500047,TRUMANN SCHOOL DISTRICT,-0.484,0.0722163,-0.506,0.0596,-0.718,0.07397769,-0.687,0.0611,-0.234,0.10333887,-0.182,0.0641,731,646,6,6,121.8,107.7
0,AR,500049,DEQUEEN SCHOOL DISTRICT,0.121,0.06757809,0.109,0.0563,-0.0891,0.06727437,-0.09,0.0567,-0.21,0.09534898,-0.199,0.0621,1077,1076,6,6,179.5,179.3
0,AR,500419,JACKSONVILLE NORTH PULASKI SCHOOL DISTRICT,-0.825,0.06537221,-0.813,0.055,-0.975,0.06631188,-0.97,0.0558,-0.15,0.09312605,-0.157,0.0614,1797,1744,6,6,299.5,290.7
0,AR,502250,ALMA SCHOOL DISTRICT,-0.143,0.06498486,-0.184,0.0545,-0.521,0.06648136,-0.476,0.0561,-0.379,0.09286604,-0.292,0.0612,1535,1436,6,6,255.8,239.3
8,AR,502430,ARKADELPHIA SCHOOL DISTRICT,-0.403,0.07171964,-0.376,0.0593,-0.523,0.07265457,-0.546,0.0603,-0.12,0.10218177,-0.17,0.0643,825,812,6,6,137.5,135.3
0,AR,502580,ASHDOWN SCHOOL DISTRICT,-0.355,0.07132642,-0.356,0.0589,-0.52,0.07394798,-0.516,0.0613,-0.165,0.10256892,-0.16,0.0641,675,570,6,6,112.5,95.0
8,AR,502790,BAUXITE SCHOOL DISTRICT,-0.189,0.07054465,-0.152,0.0584,-0.245,0.06984422,-0.285,0.0585,-0.056,0.09928629,-0.133,0.0632,767,746,6,6,127.8,124.3
0,AR,502880,BEEBE SCHOOL DISTRICT,-0.0225,0.06636825,-0.0056,0.0556,-0.125,0.0673294,-0.151,0.0566,-0.102,0.09453379,-0.146,0.0618,1536,1450,6,6,256.0,241.7
0,AR,502960,BENTON SCHOOL DISTRICT,0.18,0.06427318,0.183,0.0541,-0.0303,0.06422978,-0.046,0.0545,-0.21,0.09086026,-0.229,0.0606,2593,2633,6,6,432.2,438.8
0,AR,503030,PEA RIDGE SCHOOL DISTRICT,-0.133,0.06893409,-0.0729,0.0571,-0.0953,0.06821282,-0.16,0.0575,0.0375,0.09693069,-0.0873,0.0625,970,1104,6,6,161.7,184.0
0,AR,503060,BENTONVILLE SCHOOL DISTRICT,0.32,0.06130858,0.33,0.0521,0.235,0.06195644,0.205,0.0528,-0.0841,0.08714402,-0.125,0.0593,8150,8670,6,6,1358.3,1445.0
0,AR,503150,BERRYVILLE SCHOOL DISTRICT,-0.348,0.06960208,-0.31,0.0577,-0.369,0.07060019,-0.408,0.059,-0.0203,0.09903646,-0.098,0.063,901,805,6,6,150.2,134.2
0,AR,503640,BROOKLAND SCHOOL DISTRICT,0.112,0.06707701,0.0648,0.056,-0.178,0.06643782,-0.145,0.0562,-0.291,0.09442253,-0.21,0.0619,1191,1323,6,6,198.5,220.5
8,AR,503690,BRYANT SCHOOL DISTRICT,0.199,0.06226824,0.173,0.0527,-0.0309,0.06278143,-0.0192,0.0534,-0.23,0.08840021,-0.192,0.0598,4347,4529,6,6,724.5,754.8
0,AR,503750,CABOT SCHOOL DISTRICT,0.216,0.06196239,0.187,0.0525,-0.0169,0.06252351,-0.00284,0.0533,-0.233,0.08800308,-0.19,0.0596,4811,4678,6,6,801.8,779.7
0,AR,504110,GENOA CENTRAL SCHOOL DISTRICT,0.323,0.07616794,0.361,0.0621,0.379,0.07699537,0.305,0.0632,0.0558,0.10827981,-0.0565,0.0651,575,520,6,6,95.8,86.7
0,AR,504380,CLARKSVILLE SCHOOL DISTRICT,-0.276,0.06733093,-0.276,0.0561,-0.446,0.06672649,-0.446,0.0563,-0.171,0.09479313,-0.169,0.0619,1212,1132,6,6,202.0,188.7
8,AR,504410,CLINTON SCHOOL DISTRICT,-0.0298,0.07361516,-0.0388,0.0603,-0.183,0.07331187,-0.186,0.061,-0.153,0.10383489,-0.148,0.0644,567,597,6,6,94.5,99.5
0,AR,504590,CONWAY SCHOOL DISTRICT,0.126,0.06223783,0.0746,0.0527,-0.23,0.06280972,-0.188,0.0534,-0.355,0.08840499,-0.262,0.0598,4639,4536,6,6,773.2,756.0
0,AR,504930,DARDANELLE SCHOOL DISTRICT,-0.0784,0.06822216,-0.114,0.0568,-0.301,0.06964278,-0.277,0.0584,-0.223,0.09740365,-0.164,0.0629,1044,1005,6,6,174.0,167.5
0,AR,505430,DOVER SCHOOL DISTRICT,0.0402,0.07263601,0.0486,0.0599,-0.0481,0.07443537,-0.0732,0.0613,-0.0883,0.10398419,-0.122,0.064,639,555,6,6,106.5,92.5
0,AR,505680,EL DORADO SCHOOL DISTRICT,-0.464,0.06558553,-0.428,0.055,-0.493,0.06564225,-0.526,0.0555,-0.0288,0.09276851,-0.0984,0.0611,1993,1755,6,6,332.2,292.5
0,AR,505760,ELKINS SCHOOL DISTRICT,-0.125,0.07253117,-0.0677,0.0597,-0.0661,0.07292401,-0.134,0.0606,0.0586,0.10281138,-0.0667,0.064,541,641,6,6,90.2,106.8
0,AR,506090,FARMINGTON SCHOOL DISTRICT,0.09,0.06778986,0.0516,0.0563,-0.163,0.06817871,-0.139,0.0574,-0.253,0.09600812,-0.19,0.0621,1204,1170,6,6,200.7,195.0
0,AR,506120,FAYETTEVILLE SCHOOL DISTRICT,0.221,0.06291817,0.192,0.0532,-0.0191,0.06368189,-0.00522,0.054,-0.24,0.08950954,-0.197,0.0601,4650,4798,6,6,775.0,799.7
0,AR,506330,FORT SMITH SCHOOL DISTRICT,-0.257,0.06123928,-0.248,0.052,-0.421,0.06197139,-0.43,0.0528,-0.165,0.08710591,-0.182,0.0593,6672,6290,6,6,1112.0,1048.3
0,AR,506360,FOUKE SCHOOL DISTRICT,-0.243,0.07092277,-0.24,0.0591,-0.367,0.07507147,-0.374,0.0615,-0.124,0.10326411,-0.134,0.0642,494,502,6,6,82.3,83.7
0,AR,506420,FOUNTAIN LAKE SCHOOL DISTRICT,-0.07,0.07264302,-0.0596,0.0599,-0.221,0.0731642,-0.24,0.0606,-0.151,0.10309334,-0.18,0.0641,618,611,6,6,103.0,101.8
0,AR,506540,GENTRY SCHOOL DISTRICT,-0.141,0.07097702,-0.213,0.0586,-0.58,0.07166365,-0.506,0.0598,-0.439,0.10075056,-0.292,0.0636,680,717,6,6,113.3,119.5
0,AR,506840,GRAVETTE SCHOOL DISTRICT,0.0569,0.0727077,0.0785,0.0599,-0.101,0.07150106,-0.133,0.0597,-0.158,0.10227508,-0.211,0.0646,899,888,6,6,149.8,148.0
0,AR,506900,GREENBRIER SCHOOL DISTRICT,0.521,0.06693424,0.452,0.0558,0.166,0.06522538,0.207,0.0553,-0.355,0.09345214,-0.246,0.0614,1626,1693,6,6,271.0,282.2
0,AR,506990,GREENWOOD SCHOOL DISTRICT,0.292,0.0664284,0.265,0.0554,0.072,0.06531407,0.0792,0.0554,-0.22,0.09313732,-0.186,0.0614,1738,1768,6,6,289.7,294.7
0,AR,507380,HARRISON SCHOOL DISTRICT,0.223,0.06861098,0.241,0.0568,0.172,0.06873369,0.133,0.0578,-0.0504,0.09701449,-0.108,0.0622,1226,1256,6,6,204.3,209.3
0,AR,507560,HEBER SPRINGS SCHOOL DISTRICT,0.126,0.07224846,0.111,0.0594,-0.127,0.07391181,-0.121,0.0611,-0.252,0.1032887,-0.232,0.0638,765,728,6,6,127.5,121.3
6,AR,507770,HIGHLAND SCHOOL DISTRICT,-0.178,0.07407904,-0.0968,0.0608,-0.0321,0.07543434,-0.127,0.0622,0.146,0.10566205,-0.0305,0.0649,731,696,6,6,121.8,116.0
0,AR,507840,HOPE SCHOOL DISTRICT,-0.675,0.06589093,-0.694,0.0556,-0.954,0.06949467,-0.916,0.0577,-0.28,0.09575007,-0.222,0.062,1058,974,6,6,176.3,162.3
0,AR,507890,HOT SPRINGS SCHOOL DISTRICT,-0.44,0.0652363,-0.474,0.0548,-0.709,0.06589686,-0.67,0.0556,-0.269,0.09271885,-0.196,0.0612,1600,1718,6,6,266.7,286.3
0,AR,508040,WEST MEMPHIS SCHOOL DISTRICT,-0.605,0.06271475,-0.642,0.0532,-0.939,0.06451795,-0.887,0.0545,-0.335,0.0899568,-0.245,0.0603,2504,2244,6,6,417.3,374.0
0,AR,508130,HUNTSVILLE SCHOOL DISTRICT,-0.372,0.06816512,-0.317,0.057,-0.378,0.07047069,-0.435,0.0585,-0.00557,0.09803394,-0.118,0.0625,1053,1022,6,6,175.5,170.3
0,AR,508280,JONESBORO SCHOOL DISTRICT,-0.488,0.06328308,-0.486,0.0535,-0.652,0.06434447,-0.648,0.0545,-0.165,0.09023136,-0.162,0.0604,3012,2998,6,6,502.0,499.7
0,AR,508400,RIVERVIEW SCHOOL DISTRICT,-0.548,0.07153889,-0.539,0.0595,-0.716,0.07539585,-0.713,0.0616,-0.168,0.10392424,-0.174,0.0642,583,538,6,6,97.2,89.7
0,AR,508610,LAKE HAMILTON SCHOOL DISTRICT,-0.00233,0.06419224,-0.0176,0.054,-0.177,0.0645066,-0.172,0.0547,-0.175,0.09096409,-0.155,0.0606,2113,1918,6,6,352.2,319.7
0,AR,508700,LAMAR SCHOOL DISTRICT,-0.133,0.07281253,-0.139,0.06,-0.327,0.07361762,-0.326,0.061,-0.193,0.10354566,-0.187,0.0644,626,623,6,6,104.3,103.8
0,AR,509000,LITTLE ROCK SCHOOL DISTRICT,-0.53,0.06113178,-0.568,0.052,-0.846,0.06220773,-0.798,0.0529,-0.317,0.08720197,-0.23,0.0593,10157,9293,6,6,1692.8,1548.8
0,AR,509060,LONOKE SCHOOL DISTRICT,-0.336,0.07078317,-0.301,0.0585,-0.341,0.07207361,-0.379,0.0599,-0.00543,0.10095478,-0.0784,0.0632,756,704,6,6,126.0,117.3
0,AR,509240,MALVERN SCHOOL DISTRICT,-0.613,0.06804603,-0.594,0.0567,-0.778,0.06998619,-0.781,0.0585,-0.166,0.09749634,-0.188,0.0626,926,841,6,6,154.3,140.2
0,AR,509390,MARION SCHOOL DISTRICT,-0.657,0.06490659,-0.623,0.0545,-0.729,0.06546605,-0.751,0.0554,-0.0721,0.0921483,-0.128,0.061,1794,1696,6,6,299.0,282.7
0,AR,509540,MAYFLOWER SCHOOL DISTRICT,-0.374,0.07318291,-0.35,0.0607,-0.484,0.07738861,-0.507,0.063,-0.11,0.10649842,-0.158,0.065,489,450,6,6,81.5,75.0
0,AR,509630,MCGEHEE SCHOOL DISTRICT,-0.557,0.07329112,-0.516,0.0604,-0.525,0.07424616,-0.559,0.0612,0.0323,0.1043193,-0.0434,0.0643,561,483,6,6,93.5,80.5
0,AR,509750,MENA SCHOOL DISTRICT,-0.14,0.06897418,-0.111,0.0574,-0.219,0.07034683,-0.255,0.0587,-0.0789,0.09846626,-0.144,0.0628,808,753,6,6,134.7,125.5
8,AR,509840,MONTICELLO SCHOOL DISTRICT,-0.172,0.06797688,-0.208,0.0567,-0.414,0.07112204,-0.383,0.0592,-0.242,0.09821392,-0.175,0.0628,912,765,6,6,152.0,127.5
0,AR,510200,MOUNTAIN VIEW SCHOOL DISTRICT,-0.0605,0.07138947,-0.0851,0.059,-0.283,0.07176382,-0.266,0.0597,-0.222,0.10120744,-0.181,0.0636,762,716,6,6,127.0,119.3
0,AR,510380,NASHVILLE SCHOOL DISTRICT,-0.119,0.06871147,-0.153,0.0571,-0.338,0.07002584,-0.312,0.0585,-0.219,0.09803987,-0.159,0.0626,955,823,6,6,159.2,137.2
0,AR,510440,NETTLETON SCHOOL DISTRICT,-0.458,0.06493769,-0.497,0.0546,-0.777,0.06533698,-0.729,0.0552,-0.318,0.09211292,-0.232,0.061,1650,1630,6,6,275.0,271.7
0,AR,511010,OZARK SCHOOL DISTRICT,-0.0583,0.07142178,-0.0411,0.0589,-0.112,0.07074691,-0.141,0.0592,-0.0541,0.10051747,-0.1,0.0635,834,766,6,6,139.0,127.7
8,AR,511610,POCAHONTAS SCHOOL DISTRICT,-0.312,0.06935143,-0.354,0.0576,-0.62,0.07010344,-0.575,0.0585,-0.307,0.09857735,-0.221,0.0627,986,935,6,6,164.3,155.8
0,AR,511700,POTTSVILLE SCHOOL DISTRICT,0.373,0.07297467,0.3,0.0593,0.133,0.07237827,0.161,0.0607,-0.24,0.1023833,-0.139,0.0637,860,836,6,6,143.3,139.3
0,AR,511760,PRAIRIE GROVE SCHOOL DISTRICT,-0.0197,0.0686598,-0.0207,0.0572,-0.179,0.06944221,-0.187,0.0581,-0.159,0.09763685,-0.167,0.0626,928,957,6,6,154.7,159.5
0,AR,511970,ROGERS SCHOOL DISTRICT,-0.00534,0.06124228,-0.00216,0.052,-0.111,0.06185336,-0.124,0.0528,-0.106,0.0870193,-0.122,0.0593,7308,7159,6,6,1218.0,1193.2
0,AR,512060,RUSSELLVILLE SCHOOL DISTRICT,0.0233,0.06407594,0.00815,0.054,-0.193,0.06487636,-0.187,0.0548,-0.217,0.0911669,-0.195,0.0606,2415,2448,6,6,402.5,408.0
0,AR,512210,SEARCY SCHOOL DISTRICT,0.116,0.06645111,0.101,0.0556,-0.0667,0.06611949,-0.0654,0.0558,-0.183,0.09373576,-0.166,0.0615,1928,1904,6,6,321.3,317.3
0,AR,512450,SILOAM SPRINGS SCHOOL DISTRICT,-0.108,0.06548094,-0.0999,0.0548,-0.265,0.06565552,-0.277,0.0555,-0.157,0.09267565,-0.177,0.061,1961,1986,6,6,326.8,331.0
0,AR,512660,SPRINGDALE SCHOOL DISTRICT,-0.152,0.06076827,-0.165,0.0517,-0.351,0.06147927,-0.342,0.0525,-0.199,0.08642488,-0.177,0.0591,10368,10091,6,6,1728.0,1681.8
8,AR,512960,STUTTGART SCHOOL DISTRICT,-0.319,0.07301098,-0.393,0.0602,-0.806,0.07363401,-0.721,0.061,-0.488,0.1037113,-0.328,0.0645,737,713,6,6,122.8,118.8
0,AR,513110,TEXARKANA SCHOOL DISTRICT,-0.495,0.06567738,-0.471,0.0551,-0.577,0.06526713,-0.595,0.0552,-0.0819,0.09259853,-0.124,0.0612,1886,1810,6,6,314.3,301.7
0,AR,513380,VALLEY VIEW SCHOOL DISTRICT,0.288,0.06756164,0.295,0.0564,0.185,0.06688254,0.157,0.0564,-0.103,0.09510862,-0.138,0.0621,1328,1323,6,6,221.3,220.5
0,AR,513410,VAN BUREN SCHOOL DISTRICT,-0.17,0.06348745,-0.141,0.0536,-0.234,0.06432101,-0.268,0.0545,-0.0644,0.09034705,-0.127,0.0604,2739,2637,6,6,456.5,439.5
0,AR,513530,VILONIA SCHOOL DISTRICT,0.0265,0.06686979,0.0443,0.0559,-0.0981,0.06674031,-0.126,0.0563,-0.125,0.09447168,-0.17,0.0618,1442,1340,6,6,240.3,223.3
6,AR,513930,WATSON CHAPEL SCHOOL DISTRICT,-0.89,0.06689387,-0.872,0.0562,-1.05,0.07104865,-1.04,0.0588,-0.157,0.09754941,-0.172,0.0625,1138,829,6,6,189.7,138.2
0,AR,514140,WHITE HALL SCHOOL DISTRICT,-0.181,0.06600465,-0.169,0.0554,-0.288,0.06673284,-0.305,0.0561,-0.106,0.09384437,-0.136,0.0614,1377,1398,6,6,229.5,233.0
0,AR,514430,WYNNE SCHOOL DISTRICT,-0.277,0.06614119,-0.262,0.0554,-0.401,0.06745702,-0.417,0.0566,-0.125,0.09443919,-0.155,0.0616,1230,1149,6,6,205.0,191.5
11,CA,600001,ACTON-AGUA DULCE UNIFIED,-0.16,0.06773844,-0.269,0.0513,-0.589,0.0701411,-0.482,0.0557,-0.428,0.09771446,-0.213,0.0461,392,387,5,6,78.4,64.5
8,CA,600006,ROSS VALLEY ELEMENTARY,0.528,0.05597121,0.53,0.043,0.493,0.05249127,0.483,0.0441,-0.0358,0.07714567,-0.0472,0.0431,1136,1168,5,6,227.2,194.7
5,CA,600013,ROCKLIN UNIFIED,0.405,0.04257144,0.415,0.0353,0.385,0.04533454,0.368,0.0384,-0.0201,0.06216224,-0.0471,0.0399,5346,4784,6,6,891.0,797.3
9,CA,600014,HESPERIA UNIFIED,-0.558,0.04177918,-0.562,0.0348,-0.755,0.04434334,-0.748,0.0377,-0.197,0.06093221,-0.186,0.0396,9896,9770,6,6,1649.3,1628.3
8,CA,600015,LUCERNE VALLEY UNIFIED,-0.584,0.06665108,-0.617,0.0498,-0.862,0.06429278,-0.825,0.0525,-0.278,0.09258202,-0.208,0.0453,355,459,6,6,59.2,76.5
11,CA,600016,UPLAND UNIFIED,-0.152,0.04298261,-0.138,0.0356,-0.232,0.04529254,-0.247,0.0384,-0.0799,0.06244065,-0.108,0.04,4832,4490,6,6,805.3,748.3
10,CA,600017,APPLE VALLEY UNIFIED,-0.513,0.04285229,-0.538,0.0355,-0.785,0.04566513,-0.755,0.0386,-0.272,0.06264302,-0.217,0.0401,6025,5899,6,6,1004.2,983.2
10,CA,600019,DUBLIN UNIFIED,0.749,0.04474978,0.769,0.0367,0.809,0.04712934,0.778,0.0397,0.0599,0.06498016,0.00964,0.0406,5678,5848,6,6,946.3,974.7
10,CA,600020,PLEASANTON UNIFIED,0.776,0.0437261,0.784,0.0361,0.794,0.04691706,0.776,0.0395,0.0179,0.06413159,-0.00807,0.0404,6793,6181,6,6,1132.2,1030.2
11,CA,600022,MENDOTA UNIFIED,-0.424,0.04735721,-0.457,0.0388,-0.709,0.05233983,-0.668,0.043,-0.285,0.07055394,-0.21,0.0419,1658,1753,6,6,276.3,292.2
11,CA,600025,MANHATTAN BEACH UNIFIED,0.806,0.04628485,0.797,0.0379,0.777,0.05007113,0.773,0.0417,-0.0288,0.06810718,-0.024,0.0414,2719,2285,6,6,453.2,380.8
11,CA,600027,LAKE ELSINORE UNIFIED,-0.377,0.04159985,-0.377,0.0347,-0.535,0.04420121,-0.534,0.0376,-0.158,0.06070336,-0.157,0.0395,9706,8951,6,6,1617.7,1491.8
11,CA,600028,TEMECULA VALLEY UNIFIED,0.188,0.04591509,0.162,0.0368,0.0164,0.04329242,0.0342,0.0373,-0.171,0.06350707,-0.128,0.0402,10222,11561,5,6,2044.4,1926.8
11,CA,600029,MURRIETA VALLEY UNIFIED,0.143,0.04141132,0.117,0.0345,-0.0463,0.0434664,-0.0235,0.0371,-0.189,0.06002957,-0.14,0.0393,10164,9497,6,6,1694.0,1582.8
9,CA,600032,REDONDO BEACH UNIFIED,0.691,0.0443757,0.658,0.0364,0.561,0.04626219,0.583,0.0392,-0.13,0.06409081,-0.0747,0.0404,4543,4228,6,6,757.2,704.7
11,CA,600033,DOS PALOS ORO LOMA JOINT UNIFIED,-0.936,0.06188568,-0.818,0.0477,-0.854,0.06276995,-0.948,0.0509,0.082,0.08763397,-0.13,0.0447,1134,973,6,6,189.0,162.2
11,CA,600034,WINDSOR UNIFIED,-0.264,0.04567461,-0.279,0.0375,-0.474,0.04919903,-0.454,0.0411,-0.21,0.06704408,-0.175,0.0412,2130,1917,6,6,355.0,319.5
11,CA,600035,FARMERSVILLE UNIFIED,-0.789,0.05514336,-0.735,0.0435,-0.847,0.05835274,-0.892,0.0474,-0.0582,0.08040405,-0.158,0.0438,1161,1118,6,6,193.5,186.3
9,CA,600036,NATOMAS UNIFIED,-0.273,0.04268974,-0.278,0.0354,-0.437,0.04524953,-0.432,0.0383,-0.164,0.06221386,-0.154,0.0399,5924,6052,6,6,987.3,1008.7
0,CA,600037,FERNDALE UNIFIED,-0.203,0.06627535,-0.117,0.0508,-0.111,0.0705686,-0.198,0.0558,0.092,0.09682254,-0.0814,0.046,217,222,6,6,36.2,37.0
11,CA,600039,DELHI UNIFIED,-0.417,0.04910372,-0.436,0.0401,-0.654,0.05584268,-0.628,0.0452,-0.237,0.07436217,-0.192,0.0428,1213,1107,6,6,202.2,184.5
11,CA,600040,RIVERDALE JOINT UNIFIED,-0.29,0.05210184,-0.285,0.0421,-0.431,0.05903371,-0.433,0.0474,-0.14,0.07859803,-0.148,0.0436,680,620,6,6,113.3,103.3
7,CA,600043,SCOTTS VALLEY UNIFIED,0.495,0.0537961,0.455,0.0424,0.33,0.05474823,0.357,0.0453,-0.166,0.07675724,-0.0985,0.0431,1042,910,6,6,173.7,151.7
11,CA,600044,HEALDSBURG UNIFIED,-0.172,0.05651564,-0.189,0.0446,-0.341,0.06069168,-0.329,0.049,-0.169,0.08290057,-0.14,0.0442,618,493,6,6,103.0,82.2
3,CA,600045,ORLAND JOINT UNIFIED,-0.628,0.05195349,-0.626,0.0423,-0.832,0.06112655,-0.822,0.0484,-0.204,0.08027073,-0.196,0.0439,976,910,6,6,162.7,151.7
11,CA,600046,GONZALES UNIFIED,-0.706,0.0555026,-0.624,0.0439,-0.67,0.0594625,-0.743,0.048,0.0361,0.0815168,-0.118,0.044,1030,882,6,6,171.7,147.0
11,CA,600048,PASO ROBLES JOINT UNIFIED,-0.264,0.04447562,-0.248,0.0366,-0.361,0.04733943,-0.375,0.0398,-0.0972,0.06492955,-0.127,0.0406,2904,2622,6,6,484.0,437.0
2,CA,600051,GRIDLEY UNIFIED,-0.233,0.05046345,-0.201,0.0404,-0.278,0.05218933,-0.308,0.0434,-0.0448,0.07256489,-0.107,0.0423,917,847,6,6,152.8,141.2
10,CA,600060,HUGHSON UNIFIED,-0.318,0.0560113,-0.332,0.0438,-0.517,0.05725927,-0.498,0.0469,-0.199,0.08018142,-0.166,0.0437,689,810,5,6,137.8,135.0
10,CA,600061,RIVERBANK UNIFIED,-0.425,0.04976114,-0.451,0.0402,-0.684,0.05386001,-0.652,0.0442,-0.259,0.0733307,-0.201,0.0425,1355,1364,6,6,225.8,227.3
10,CA,600062,OAKDALE JOINT UNIFIED,-0.125,0.04458345,-0.108,0.0367,-0.19,0.04775138,-0.21,0.0401,-0.0651,0.06531482,-0.102,0.0407,2359,1998,6,6,393.2,333.0
10,CA,600063,WATERFORD UNIFIED,-0.342,0.0682547,-0.348,0.0479,-0.493,0.05773124,-0.499,0.0479,-0.151,0.09181783,-0.151,0.045,481,739,4,6,120.3,123.2
11,CA,600064,PORTERVILLE UNIFIED,-0.389,0.04291899,-0.386,0.0355,-0.538,0.04563284,-0.54,0.0386,-0.149,0.06263919,-0.153,0.04,4987,4813,6,6,831.2,802.2
10,CA,600065,DINUBA UNIFIED,-0.294,0.04490625,-0.292,0.0368,-0.44,0.04658104,-0.44,0.0394,-0.146,0.06472496,-0.148,0.0406,2949,2876,6,6,491.5,479.3
11,CA,600067,CARUTHERS UNIFIED,-0.267,0.05870656,-0.249,0.046,-0.36,0.0629241,-0.378,0.0505,-0.0931,0.08605695,-0.129,0.0446,614,607,6,6,102.3,101.2
8,CA,600068,GOLDEN VALLEY UNIFIED,0.0634,0.05138659,0.0703,0.0408,-0.0181,0.05178154,-0.0279,0.0433,-0.0815,0.0729762,-0.0982,0.0423,930,1058,6,6,155.0,176.3
11,CA,600069,VALLEY CENTER-PAUMA UNIFIED,-0.566,0.07197759,-0.567,0.0498,-0.767,0.05485193,-0.755,0.0475,-0.202,0.09016919,-0.188,0.0446,889,1428,3,6,296.3,238.0
8,CA,600116,CHAWANAKEE UNIFIED,-0.451,0.06959151,-0.354,0.05,-0.404,0.05975468,-0.463,0.0504,0.0475,0.0917062,-0.109,0.045,333,569,4,6,83.3,94.8
10,CA,600153,ALHAMBRA UNIFIED,0.277,0.04340514,0.267,0.0358,0.164,0.04556568,0.17,0.0386,-0.113,0.06291748,-0.0971,0.0401,6333,5913,6,6,1055.5,985.5
10,CA,600158,TURLOCK UNIFIED,-0.394,0.04290035,-0.382,0.0355,-0.519,0.04537905,-0.529,0.0384,-0.126,0.06245457,-0.146,0.04,6098,5659,6,6,1016.3,943.2
0,CA,600159,SCOTT VALLEY UNIFIED,-0.0815,0.06334909,-0.0626,0.0483,-0.152,0.06376944,-0.172,0.0517,-0.0706,0.08994292,-0.109,0.0451,304,294,6,6,50.7,49.0
9,CA,600160,YOSEMITE UNIFIED,-0.212,0.07193937,-0.337,0.0525,-0.662,0.06762065,-0.559,0.0552,-0.451,0.0988441,-0.222,0.0459,369,420,4,6,92.3,70.0
11,CA,601332,TWIN RIVERS UNIFIED,-0.453,0.04149639,-0.473,0.0346,-0.7,0.04433415,-0.677,0.0377,-0.248,0.06072849,-0.203,0.0395,12222,11230,6,6,2037.0,1871.7
8,CA,601409,BISHOP UNIFIED,-0.294,0.05533021,-0.238,0.0436,-0.28,0.05772687,-0.334,0.0471,0.0143,0.08003074,-0.0953,0.0437,876,795,6,6,146.0,132.5
8,CA,601410,LAMMERSVILLE JOINT UNIFIED,0.517,0.04575107,0.568,0.0374,0.648,0.04824715,0.589,0.0405,0.131,0.06649178,0.0206,0.041,2712,3479,6,6,452.0,579.8
