fips,stateabb,sedaadmin,sedaadminname,subject,subgroup,ys_mn19_ol,ys_mn19_ol_se,ys_mn19_eb,ys_mn19_eb_se,ys_mn22_ol,ys_mn22_ol_se,ys_mn22_eb,ys_mn22_eb_se,ys_chg_ol,ys_chg_ol_se,ys_chg_eb,ys_chg_eb_se,tot_asmt19,tot_asmt22,cell19,cell22,avg_asmt19,avg_asmt22
55,WI,5512360,RACINE UNIFIED SCHOOL DISTRICT,mth,hsp,-.658,.05542979,-.658,.0486,-.904,.05852652,-.875,.0523,-.246,.08054915,-.216,.062,2185,1968,6,6,364.2,328
55,WI,5512360,RACINE UNIFIED SCHOOL DISTRICT,mth,nec,-.0578,.06376335,-.0832,.0531,-.312,.06424024,-.256,.0544,-.254,.09051009,-.172,.0602,2640,2269,6,6,440,378.2
55,WI,5512360,RACINE UNIFIED SCHOOL DISTRICT,mth,wht,-.168,.06221757,-.195,.0517,-.408,.06330156,-.352,.0533,-.24,.08883331,-.157,.0581,2973,2288,6,6,495.5,381.3
55,WI,5512360,RACINE UNIFIED SCHOOL DISTRICT,rla,all,-.664,.04714895,-.641,.0406,-.757,.04960829,-.758,.043,-.0928,.06844178,-.117,.0487,7698,6286,6,6,1283,1047.7
55,WI,5512360,RACINE UNIFIED SCHOOL DISTRICT,rla,ecd,-.925,.0487861,-.913,.0397,-1.08,.04900927,-1.04,.0404,-.152,.06939067,-.128,.0427,4315,4019,5,6,863,669.8
55,WI,5512360,RACINE UNIFIED SCHOOL DISTRICT,rla,hsp,-.749,.04888814,-.733,.0393,-.853,.05188542,-.845,.0421,-.104,.07131799,-.112,.0406,2173,1965,6,6,362.2,327.5
55,WI,5512360,RACINE UNIFIED SCHOOL DISTRICT,rla,nec,-.0893,.04905764,-.0797,.0422,-.22,.0511486,-.209,.0445,-.131,.07085006,-.13,.0512,2642,2267,6,6,440.3,377.8
55,WI,5512360,RACINE UNIFIED SCHOOL DISTRICT,rla,wht,-.196,.04751821,-.189,.0408,-.31,.0503687,-.3,.0434,-.114,.0692196,-.11,.0491,2974,2289,6,6,495.7,381.5
55,WI,5512660,REEDSBURG SCHOOL DISTRICT,mth,all,.0522,.06886608,.0722,.0566,.0204,.06988156,.00728,.0586,-.0318,.09805598,-.065,.062,1194,1014,6,6,199,169
55,WI,5512660,REEDSBURG SCHOOL DISTRICT,mth,ecd,-.248,.07044319,-.216,.0562,-.241,.06922318,-.263,.058,.00739,.09878055,-.0475,.0609,595,506,6,6,99.2,84.3
55,WI,5512660,REEDSBURG SCHOOL DISTRICT,mth,nec,.35,.08285534,.357,.0641,.294,.07660671,.283,.0633,-.0553,.1129551,-.0733,.0655,490,508,5,6,98,84.7
55,WI,5512660,REEDSBURG SCHOOL DISTRICT,mth,wht,.135,.06775418,.164,.0552,.133,.06860477,.114,.0569,-.0027,.09644857,-.0503,.0601,1006,837,6,6,167.7,139.5
55,WI,5512660,REEDSBURG SCHOOL DISTRICT,rla,all,.0966,.05256635,.082,.0444,-.0581,.05597113,-.0371,.0474,-.155,.07672076,-.119,.0514,1190,1013,6,6,198.3,168.8
55,WI,5512660,REEDSBURG SCHOOL DISTRICT,rla,ecd,-.184,.05329819,-.195,.0432,-.314,.05894265,-.297,.0466,-.129,.07946489,-.102,.0446,592,505,6,6,98.7,84.2
55,WI,5512660,REEDSBURG SCHOOL DISTRICT,rla,nec,.368,.06570762,.346,.0526,.206,.06270073,.222,.0529,-.162,.09108208,-.124,.0574,489,508,5,6,97.8,84.7
55,WI,5512660,REEDSBURG SCHOOL DISTRICT,rla,wht,.144,.05304034,.141,.0446,.0179,.05664473,.0314,.0478,-.126,.07752109,-.11,.0519,1006,837,6,6,167.7,139.5
55,WI,5512720,RHINELANDER SCHOOL DISTRICT,mth,all,-.0503,.06843752,-.0377,.0563,-.116,.06956086,-.118,.0583,-.0653,.09755055,-.0801,.0619,1009,895,6,6,168.2,149.2
55,WI,5512720,RHINELANDER SCHOOL DISTRICT,mth,ecd,-.279,.06901485,-.285,.0558,-.403,.07229433,-.38,.0595,-.124,.09995426,-.0956,.0612,550,461,6,6,91.7,76.8
55,WI,5512720,RHINELANDER SCHOOL DISTRICT,mth,nec,.211,.0727159,.231,.0589,.164,.07375758,.157,.0608,-.0474,.10352181,-.0748,.0636,459,434,6,6,76.5,72.3
55,WI,5512720,RHINELANDER SCHOOL DISTRICT,mth,wht,-.0192,.06640659,-.00535,.0545,-.0911,.06803511,-.0856,.0565,-.0719,.09512049,-.0803,.0598,910,801,6,6,151.7,133.5
55,WI,5512720,RHINELANDER SCHOOL DISTRICT,rla,all,-.137,.05414939,-.117,.0454,-.182,.05660589,-.195,.0479,-.0453,.07826296,-.0783,.0518,1006,894,6,6,167.7,149
55,WI,5512720,RHINELANDER SCHOOL DISTRICT,rla,ecd,-.374,.0571509,-.359,.0454,-.436,.0604035,-.433,.0479,-.0625,.08315544,-.0739,.0452,549,460,6,6,91.5,76.7
55,WI,5512720,RHINELANDER SCHOOL DISTRICT,rla,nec,.143,.06160362,.162,.0505,.0832,.0639124,.0733,.0534,-.0596,.08862171,-.0885,.0568,457,434,6,6,76.2,72.3
55,WI,5512720,RHINELANDER SCHOOL DISTRICT,rla,wht,-.095,.05369213,-.0795,.045,-.159,.05697108,-.162,.048,-.0645,.07820877,-.0824,.052,909,800,6,6,151.5,133.3
55,WI,5512810,RICE LAKE AREA SCHOOL DISTRICT,mth,all,.319,.07001586,.295,.0571,.18,.06920171,.197,.0583,-.139,.09841807,-.0983,.0621,942,878,6,6,157,146.3
55,WI,5512810,RICE LAKE AREA SCHOOL DISTRICT,mth,ecd,.043,.0739748,.00274,.0583,-.118,.07126509,-.0916,.0595,-.161,.10271808,-.0943,.0617,438,387,6,6,73,64.5
55,WI,5512810,RICE LAKE AREA SCHOOL DISTRICT,mth,nec,.551,.07412924,.526,.0596,.412,.07317082,.425,.0606,-.139,.1041482,-.101,.0637,504,491,6,6,84,81.8
55,WI,5512810,RICE LAKE AREA SCHOOL DISTRICT,mth,wht,.367,.06846552,.342,.0555,.225,.06736746,.244,.0563,-.142,.09611476,-.0983,.06,837,754,6,6,139.5,125.7
55,WI,5512810,RICE LAKE AREA SCHOOL DISTRICT,rla,all,.136,.05563274,.146,.0463,.0871,.05718191,.0765,.0484,-.0484,.07975197,-.0698,.0522,941,878,6,6,156.8,146.3
55,WI,5512810,RICE LAKE AREA SCHOOL DISTRICT,rla,ecd,-.119,.06269631,-.141,.0488,-.257,.06480019,-.234,.0508,-.138,.09016211,-.0932,.0462,437,387,6,6,72.8,64.5
55,WI,5512810,RICE LAKE AREA SCHOOL DISTRICT,rla,nec,.347,.06239286,.378,.0508,.35,.06229262,.321,.0525,.00283,.08810366,-.0574,.0566,504,491,6,6,84,81.8
55,WI,5512810,RICE LAKE AREA SCHOOL DISTRICT,rla,wht,.165,.05572429,.182,.0462,.123,.05719481,.111,.0483,-.0418,.07983693,-.0707,.0524,837,754,6,6,139.5,125.7
55,WI,5513020,RIPON AREA SCHOOL DISTRICT,mth,all,.638,.07563995,.576,.0605,.446,.07366687,.478,.0615,-.191,.10553938,-.0987,.0637,664,690,6,6,110.7,115
55,WI,5513020,RIPON AREA SCHOOL DISTRICT,mth,wht,.698,.0741041,.629,.059,.49,.07252145,.525,.0598,-.208,.10377345,-.104,.0617,580,601,6,6,96.7,100.2
55,WI,5513020,RIPON AREA SCHOOL DISTRICT,rla,all,.524,.05949173,.487,.0488,.366,.06019685,.387,.0506,-.159,.08467795,-.1,.0535,664,690,6,6,110.7,115
55,WI,5513020,RIPON AREA SCHOOL DISTRICT,rla,wht,.577,.06040915,.528,.0492,.402,.0612388,.428,.0511,-.176,.08609402,-.0997,.0539,580,601,6,6,96.7,100.2
55,WI,5513050,RIVER FALLS SCHOOL DISTRICT,mth,all,.346,.0664803,.369,.0549,.376,.06639833,.345,.0563,.0298,.09389886,-.0235,.0609,1543,1402,6,6,257.2,233.7
55,WI,5513050,RIVER FALLS SCHOOL DISTRICT,mth,nec,.502,.06593047,.518,.0545,.501,.06592458,.475,.0556,-.00108,.09316118,-.0432,.0609,1150,1115,6,6,191.7,185.8
55,WI,5513050,RIVER FALLS SCHOOL DISTRICT,mth,wht,.407,.06432892,.428,.0529,.435,.06417293,.404,.054,.0282,.09087296,-.0234,.0587,1354,1231,6,6,225.7,205.2
55,WI,5513050,RIVER FALLS SCHOOL DISTRICT,rla,all,.337,.05114008,.34,.0433,.288,.05288231,.279,.0454,-.0495,.07353322,-.0615,.0504,1541,1402,6,6,256.8,233.7
55,WI,5513050,RIVER FALLS SCHOOL DISTRICT,rla,nec,.499,.05228226,.495,.0443,.405,.05381609,.402,.0464,-.0941,.07499331,-.0924,.0526,1150,1115,6,6,191.7,185.8
55,WI,5513050,RIVER FALLS SCHOOL DISTRICT,rla,wht,.401,.05061576,.402,.0429,.337,.0524616,.33,.045,-.064,.07285977,-.0716,.0503,1354,1231,6,6,225.7,205.2
55,WI,5513170,D C EVEREST AREA SCHOOL DISTRICT,mth,all,.149,.06438566,.202,.0535,.265,.06468863,.212,.055,.116,.09124514,.0103,.0602,2605,2472,6,6,434.2,412
55,WI,5513170,D C EVEREST AREA SCHOOL DISTRICT,mth,ecd,-.136,.06382343,-.0956,.0523,-.0565,.06449821,-.0981,.0546,.08,.09073099,-.00247,.0589,1001,951,6,6,166.8,158.5
55,WI,5513170,D C EVEREST AREA SCHOOL DISTRICT,mth,nec,.326,.06452586,.386,.0536,.462,.06489256,.4,.0549,.136,.09146077,.0148,.0604,1604,1521,6,6,267.3,253.5
55,WI,5513170,D C EVEREST AREA SCHOOL DISTRICT,mth,wht,.241,.06261811,.304,.0519,.404,.0630285,.338,.0532,.163,.08888724,.0335,.0581,1954,1804,6,6,325.7,300.7
55,WI,5513170,D C EVEREST AREA SCHOOL DISTRICT,rla,all,.132,.04834352,.157,.0414,.148,.0501435,.122,.0434,.0159,.06961284,-.0342,.0491,2605,2473,6,6,434.2,412.2
55,WI,5513170,D C EVEREST AREA SCHOOL DISTRICT,rla,ecd,-.183,.04921231,-.153,.0399,-.167,.04975603,-.196,.0413,.0157,.06996974,-.0432,.0426,1001,952,6,6,166.8,158.7
55,WI,5513170,D C EVEREST AREA SCHOOL DISTRICT,rla,nec,.332,.05054624,.359,.0432,.354,.05272394,.323,.0456,.0216,.07296248,-.0356,.0519,1604,1521,6,6,267.3,253.5
55,WI,5513170,D C EVEREST AREA SCHOOL DISTRICT,rla,wht,.208,.04865755,.237,.0415,.252,.05082254,.22,.0438,.0436,.07031331,-.0169,.0494,1954,1804,6,6,325.7,300.7
55,WI,5513230,SAINT CROIX FALLS SCHOOL DISTRICT,mth,all,.475,.07544038,.458,.061,.403,.07833007,.401,.0641,-.0715,.10873355,-.0574,.0645,485,451,6,6,80.8,75.2
55,WI,5513230,SAINT CROIX FALLS SCHOOL DISTRICT,rla,all,.332,.06054392,.352,.0499,.36,.06533458,.32,.0537,.028,.08900648,-.0324,.0547,484,452,6,6,80.7,75.3
55,WI,5513350,SALEM SCHOOL DISTRICT,mth,all,.294,.08090963,.288,.0629,.209,.07273718,.213,.0613,-.085,.1090601,-.0758,.0645,498,594,5,6,99.6,99
55,WI,5513350,SALEM SCHOOL DISTRICT,mth,wht,.342,.08064887,.339,.062,.265,.0717301,.268,.0599,-.077,.10810438,-.0706,.0626,418,496,5,6,83.6,82.7
55,WI,5513350,SALEM SCHOOL DISTRICT,rla,all,.152,.06449183,.148,.0511,.0668,.05963809,.0647,.0507,-.0854,.08794566,-.0832,.0542,498,594,5,6,99.6,99
55,WI,5513350,SALEM SCHOOL DISTRICT,rla,wht,.2,.06623962,.197,.0523,.107,.06049639,.107,.0511,-.0931,.08989742,-.0897,.0551,418,496,5,6,83.6,82.7
55,WI,5513410,SAUK PRAIRIE SCHOOL DISTRICT,mth,all,.278,.06779858,.256,.0558,.141,.06811152,.159,.0574,-.138,.09609226,-.0978,.0615,1202,1098,6,6,200.3,183
55,WI,5513410,SAUK PRAIRIE SCHOOL DISTRICT,mth,nec,.486,.06863447,.458,.0562,.321,.0684881,.343,.0574,-.166,.09693823,-.115,.0619,824,735,6,6,137.3,122.5
55,WI,5513410,SAUK PRAIRIE SCHOOL DISTRICT,mth,wht,.382,.06576663,.353,.0539,.226,.06585339,.25,.0551,-.157,.09314449,-.103,.0592,1010,957,6,6,168.3,159.5
55,WI,5513410,SAUK PRAIRIE SCHOOL DISTRICT,rla,all,.203,.05329118,.168,.0448,-.00925,.05515906,.0253,.047,-.212,.07669004,-.143,.0514,1199,1093,6,6,199.8,182.2
55,WI,5513410,SAUK PRAIRIE SCHOOL DISTRICT,rla,nec,.396,.05628107,.356,.047,.145,.05802049,.186,.0494,-.252,.08079783,-.17,.0545,824,734,6,6,137.3,122.3
55,WI,5513410,SAUK PRAIRIE SCHOOL DISTRICT,rla,wht,.285,.05338526,.243,.0447,.0509,.05495076,.0923,.0468,-.234,.07660733,-.151,.0515,1010,955,6,6,168.3,159.2
55,WI,5513530,SEYMOUR COMMUNITY SCHOOL DISTRICT,mth,all,.00941,.07795917,-.0289,.0613,-.194,.07136672,-.16,.0602,-.203,.10607126,-.131,.0639,793,797,5,6,158.6,132.8
55,WI,5513530,SEYMOUR COMMUNITY SCHOOL DISTRICT,mth,wht,.177,.07656776,.127,.0597,-.0488,.06975586,-.0046,.0582,-.225,.10417118,-.132,.0618,617,620,5,6,123.4,103.3
55,WI,5513530,SEYMOUR COMMUNITY SCHOOL DISTRICT,rla,all,-.0557,.06200708,-.0854,.0497,-.254,.06003829,-.222,.0505,-.199,.08708202,-.136,.054,796,797,5,6,159.2,132.8
55,WI,5513530,SEYMOUR COMMUNITY SCHOOL DISTRICT,rla,wht,.0795,.06251397,.0481,.0502,-.129,.06058656,-.0926,.0507,-.209,.08770805,-.141,.0546,620,620,5,6,124,103.3
55,WI,5513620,SHAWANO SCHOOL DISTRICT,mth,all,-.145,.07026381,-.11,.0575,-.145,.07204403,-.167,.0599,-.000429,.10068925,-.0568,.0626,1058,885,6,6,176.3,147.5
55,WI,5513620,SHAWANO SCHOOL DISTRICT,mth,ecd,-.443,.07230506,-.386,.0573,-.396,.07034644,-.423,.0587,.0464,.1008739,-.0376,.0613,566,494,6,6,94.3,82.3
55,WI,5513620,SHAWANO SCHOOL DISTRICT,mth,wht,.00182,.07172306,.0456,.058,.0328,.07582277,.00406,.0613,.031,.10451886,-.0415,.0619,693,533,6,6,115.5,88.8
55,WI,5513620,SHAWANO SCHOOL DISTRICT,rla,all,-.0248,.05475831,-.0258,.0459,-.142,.05873434,-.133,.0493,-.117,.08028466,-.107,.0524,1058,882,6,6,176.3,147
55,WI,5513620,SHAWANO SCHOOL DISTRICT,rla,ecd,-.252,.05487816,-.26,.0446,-.379,.06310695,-.359,.0488,-.126,.08363155,-.0982,.0452,566,492,6,6,94.3,82
55,WI,5513620,SHAWANO SCHOOL DISTRICT,rla,wht,.0909,.05878375,.0959,.0486,-.0246,.06612497,-.0121,.0538,-.116,.08835057,-.108,.0546,693,533,6,6,115.5,88.8
55,WI,5513650,SHEBOYGAN AREA SCHOOL DISTRICT,mth,all,-.0161,.06368335,-.0148,.0531,-.117,.06406495,-.11,.0546,-.101,.09031863,-.0953,.0599,4315,3740,6,6,719.2,623.3
55,WI,5513650,SHEBOYGAN AREA SCHOOL DISTRICT,mth,ecd,-.273,.05941807,-.275,.0495,-.388,.06081427,-.375,.0519,-.114,.08500946,-.0993,.0572,2641,2188,6,6,440.2,364.7
55,WI,5513650,SHEBOYGAN AREA SCHOOL DISTRICT,mth,hsp,-.332,.05808493,-.318,.0505,-.43,.06292622,-.433,.0558,-.0983,.08550822,-.115,.0643,914,768,6,6,152.3,128
55,WI,5513650,SHEBOYGAN AREA SCHOOL DISTRICT,mth,nec,.404,.06515683,.388,.054,.264,.06519219,.28,.0551,-.14,.09214405,-.108,.0606,1674,1552,6,6,279,258.7
55,WI,5513650,SHEBOYGAN AREA SCHOOL DISTRICT,mth,wht,.229,.06315944,.231,.0523,.157,.06425611,.158,.054,-.0722,.09014842,-.0729,.0585,2135,1724,6,6,355.8,287.3
55,WI,5513650,SHEBOYGAN AREA SCHOOL DISTRICT,rla,all,-.0118,.04678208,-.0245,.0403,-.175,.04899655,-.156,.0425,-.163,.06772552,-.132,.0484,4310,3742,6,6,718.3,623.7
55,WI,5513650,SHEBOYGAN AREA SCHOOL DISTRICT,rla,ecd,-.267,.04283948,-.281,.036,-.425,.04611146,-.403,.0384,-.159,.06292082,-.123,.0408,2639,2191,6,6,439.8,365.2
55,WI,5513650,SHEBOYGAN AREA SCHOOL DISTRICT,rla,hsp,-.3,.05633719,-.293,.0431,-.441,.05537441,-.436,.0454,-.141,.07913074,-.143,.0422,755,771,5,6,151,128.5
55,WI,5513650,SHEBOYGAN AREA SCHOOL DISTRICT,rla,nec,.393,.04997558,.367,.0428,.183,.05212298,.21,.0452,-.21,.07217884,-.157,.0517,1671,1551,6,6,278.5,258.5
55,WI,5513650,SHEBOYGAN AREA SCHOOL DISTRICT,rla,wht,.21,.0480299,.206,.0412,.099,.05091457,.106,.0438,-.111,.06995631,-.1,.0493,2136,1724,6,6,356,287.3
55,WI,5513680,SHEBOYGAN FALLS SCHOOL DISTRICT,mth,all,.0634,.07070977,.0345,.058,-.135,.07358722,-.0964,.0609,-.198,.10203679,-.131,.063,765,682,6,6,127.5,113.7
55,WI,5513680,SHEBOYGAN FALLS SCHOOL DISTRICT,mth,nec,.192,.07171387,.175,.0585,.00778,.07419749,.0454,.0609,-.184,.10317278,-.129,.0635,530,482,6,6,88.3,80.3
55,WI,5513680,SHEBOYGAN FALLS SCHOOL DISTRICT,mth,wht,.129,.06931286,.101,.0564,-.07,.07167589,-.0257,.0588,-.199,.09978899,-.127,.0609,650,582,6,6,108.3,97
55,WI,5513680,SHEBOYGAN FALLS SCHOOL DISTRICT,rla,all,-.0462,.05835115,-.0172,.0481,-.0527,.06004002,-.0768,.0504,-.00657,.0836492,-.0595,.0533,765,682,6,6,127.5,113.7
55,WI,5513680,SHEBOYGAN FALLS SCHOOL DISTRICT,rla,nec,.091,.06203292,.132,.0507,.0999,.06333905,.0711,.053,.00885,.08859588,-.0611,.0568,530,482,6,6,88.3,80.3
55,WI,5513680,SHEBOYGAN FALLS SCHOOL DISTRICT,rla,wht,.0168,.05820116,.0402,.048,-.00423,.06079312,-.0199,.0507,-.021,.08411778,-.0601,.0536,650,582,6,6,108.3,97
55,WI,5513950,SLINGER SCHOOL DISTRICT,mth,all,.658,.06673718,.653,.055,.63,.06608875,.614,.0561,-.0285,.09390534,-.0388,.0609,1435,1442,6,6,239.2,240.3
55,WI,5513950,SLINGER SCHOOL DISTRICT,mth,nec,.726,.06589705,.728,.0544,.711,.06521369,.685,.0552,-.0151,.09269369,-.0432,.0608,1217,1206,6,6,202.8,201
55,WI,5513950,SLINGER SCHOOL DISTRICT,mth,wht,.673,.06455908,.669,.053,.65,.063643,.63,.0537,-.0228,.09072206,-.0387,.0586,1315,1307,6,6,219.2,217.8
55,WI,5513950,SLINGER SCHOOL DISTRICT,rla,all,.582,.05053628,.582,.0429,.555,.05206428,.541,.0448,-.0264,.07257128,-.0409,.0501,1435,1442,6,6,239.2,240.3
55,WI,5513950,SLINGER SCHOOL DISTRICT,rla,nec,.649,.05160898,.652,.0439,.62,.05298279,.599,.0458,-.0285,.07399473,-.0522,.0523,1217,1206,6,6,202.8,201
55,WI,5513950,SLINGER SCHOOL DISTRICT,rla,wht,.602,.04997417,.602,.0424,.575,.05140669,.558,.0443,-.0275,.07171174,-.0437,.0499,1315,1307,6,6,219.2,217.8
55,WI,5514010,SOMERSET SCHOOL DISTRICT,mth,all,.382,.07476823,.408,.06,.418,.07223619,.382,.0605,.0366,.10397273,-.0262,.0634,652,601,6,6,108.7,100.2
55,WI,5514010,SOMERSET SCHOOL DISTRICT,mth,nec,.506,.07711192,.528,.0613,.514,.07440173,.482,.0616,.00791,.10716644,-.046,.0644,473,432,6,6,78.8,72
55,WI,5514010,SOMERSET SCHOOL DISTRICT,rla,all,.27,.05938312,.285,.0485,.252,.05811812,.233,.0493,-.0179,.08306397,-.0517,.0531,652,602,6,6,108.7,100.3
55,WI,5514010,SOMERSET SCHOOL DISTRICT,rla,nec,.417,.06332405,.413,.0513,.321,.06231628,.318,.0525,-.0967,.08885396,-.0948,.0568,473,432,6,6,78.8,72
55,WI,5514040,SOUTH MILWAUKEE SCHOOL DISTRICT,mth,all,-.00662,.06834703,-.0499,.056,-.256,.06756181,-.205,.0571,-.25,.09607112,-.156,.0615,1261,1101,6,6,210.2,183.5
55,WI,5514040,SOUTH MILWAUKEE SCHOOL DISTRICT,mth,ecd,-.271,.07055402,-.281,.056,-.404,.06683751,-.381,.0565,-.133,.09719322,-.0999,.0604,671,620,6,6,111.8,103.3
55,WI,5514040,SOUTH MILWAUKEE SCHOOL DISTRICT,mth,wht,.168,.06857859,.114,.0557,-.103,.0691762,-.038,.0574,-.271,.09743504,-.152,.0603,807,640,6,6,134.5,106.7
55,WI,5514040,SOUTH MILWAUKEE SCHOOL DISTRICT,rla,all,-.212,.0548427,-.223,.046,-.39,.05870804,-.363,.0492,-.178,.08034636,-.139,.0525,1266,1102,6,6,211,183.7
55,WI,5514040,SOUTH MILWAUKEE SCHOOL DISTRICT,rla,ecd,-.446,.05793561,-.435,.046,-.529,.06117254,-.509,.0483,-.0829,.08423113,-.0741,.0453,673,620,6,6,112.2,103.3
55,WI,5514040,SOUTH MILWAUKEE SCHOOL DISTRICT,rla,wht,-.0513,.0573005,-.0729,.0478,-.247,.06416535,-.204,.0525,-.196,.0860258,-.131,.0541,808,639,6,6,134.7,106.5
55,WI,5514160,SPARTA AREA SCHOOL DISTRICT,mth,all,-.176,.06882547,-.167,.0564,-.273,.06834659,-.266,.0576,-.0962,.09699861,-.099,.0618,1322,1191,6,6,220.3,198.5
55,WI,5514160,SPARTA AREA SCHOOL DISTRICT,mth,ecd,-.406,.07053607,-.407,.0565,-.547,.07092554,-.521,.0589,-.141,.10001307,-.114,.0612,700,589,6,6,116.7,98.2
55,WI,5514160,SPARTA AREA SCHOOL DISTRICT,mth,nec,.0906,.07292867,.104,.0588,-.00731,.07139538,.00414,.0595,-.0979,.10204896,-.0994,.0632,622,602,6,6,103.7,100.3
55,WI,5514160,SPARTA AREA SCHOOL DISTRICT,mth,wht,-.114,.06837013,-.101,.0555,-.211,.06738554,-.197,.0562,-.097,.09610594,-.0953,.06,1040,892,6,6,173.3,148.7
55,WI,5514160,SPARTA AREA SCHOOL DISTRICT,rla,all,-.144,.05242542,-.109,.0442,-.13,.05471724,-.158,.0466,.014,.07580379,-.0491,.0511,1321,1189,6,6,220.2,198.2
55,WI,5514160,SPARTA AREA SCHOOL DISTRICT,rla,ecd,-.364,.05467024,-.338,.0438,-.395,.05721166,-.409,.0459,-.0311,.07915239,-.0708,.0445,698,586,6,6,116.3,97.7
55,WI,5514160,SPARTA AREA SCHOOL DISTRICT,rla,nec,.101,.05863121,.151,.0486,.137,.0610053,.103,.0513,.0365,.08457399,-.0488,.0557,623,603,6,6,103.8,100.5
55,WI,5514160,SPARTA AREA SCHOOL DISTRICT,rla,wht,-.1,.05350237,-.055,.0449,-.0624,.05639122,-.0952,.0476,.0378,.07778275,-.0401,.0519,1042,893,6,6,173.7,148.8
55,WI,5514490,STEVENS POINT AREA PUBLIC SCHOOL DISTRICT,mth,all,.199,.06409015,.182,.0533,.0624,.06446061,.079,.0548,-.137,.09087628,-.103,.0601,3020,2779,6,6,503.3,463.2
55,WI,5514490,STEVENS POINT AREA PUBLIC SCHOOL DISTRICT,mth,ecd,-.134,.06200585,-.16,.0512,-.306,.06385316,-.276,.054,-.172,.08897574,-.116,.0584,1236,1198,6,6,206,199.7
55,WI,5514490,STEVENS POINT AREA PUBLIC SCHOOL DISTRICT,mth,nec,.435,.06420851,.428,.0534,.335,.06452208,.339,.0546,-.1,.09098326,-.0893,.0603,1784,1581,6,6,297.3,263.5
55,WI,5514490,STEVENS POINT AREA PUBLIC SCHOOL DISTRICT,mth,wht,.295,.06182264,.281,.0514,.178,.06228441,.191,.0527,-.116,.08780137,-.0904,.0578,2419,2149,6,6,403.2,358.2
55,WI,5514490,STEVENS POINT AREA PUBLIC SCHOOL DISTRICT,rla,all,.158,.04763781,.153,.0409,.0536,.04968911,.0583,.0431,-.105,.06880289,-.0952,.0488,3014,2779,6,6,502.3,463.2
55,WI,5514490,STEVENS POINT AREA PUBLIC SCHOOL DISTRICT,rla,ecd,-.161,.047079,-.176,.0388,-.301,.04959605,-.283,.0409,-.141,.06834767,-.106,.0423,1231,1198,6,6,205.2,199.7
55,WI,5514490,STEVENS POINT AREA PUBLIC SCHOOL DISTRICT,rla,nec,.379,.0495706,.386,.0425,.32,.05173107,.31,.0449,-.0588,.0715965,-.0763,.0514,1783,1581,6,6,297.2,263.5
55,WI,5514490,STEVENS POINT AREA PUBLIC SCHOOL DISTRICT,rla,wht,.238,.04702833,.236,.0404,.15,.04942551,.151,.0428,-.0877,.06818233,-.0849,.0487,2418,2149,6,6,403,358.2
55,WI,5514550,STOUGHTON AREA SCHOOL DISTRICT,mth,all,.114,.06918852,.119,.0568,.0504,.07060769,.0481,.059,-.0639,.09886892,-.0714,.0622,1197,1048,6,6,199.5,174.7
55,WI,5514550,STOUGHTON AREA SCHOOL DISTRICT,mth,nec,.311,.06965333,.336,.057,.31,.07135625,.287,.0591,-.00124,.0997283,-.0491,.0627,840,693,6,6,140,115.5
55,WI,5514550,STOUGHTON AREA SCHOOL DISTRICT,mth,wht,.218,.0676168,.226,.0552,.17,.06876358,.166,.057,-.0475,.0965479,-.0603,.0601,977,857,6,6,162.8,142.8
55,WI,5514550,STOUGHTON AREA SCHOOL DISTRICT,rla,all,.134,.05526297,.1,.0462,-.0797,.05841076,-.0426,.0491,-.213,.08040832,-.143,.0525,1196,1045,6,6,199.3,174.2
55,WI,5514550,STOUGHTON AREA SCHOOL DISTRICT,rla,nec,.333,.05857501,.32,.0486,.187,.06137354,.201,.0516,-.146,.084851,-.119,.0557,840,692,6,6,140,115.3
55,WI,5514550,STOUGHTON AREA SCHOOL DISTRICT,rla,wht,.22,.05583947,.193,.0465,.0366,.05823316,.0669,.0489,-.184,.08068045,-.126,.0527,977,853,6,6,162.8,142.2
55,WI,5514640,SUN PRAIRIE AREA SCHOOL DISTRICT,mth,all,.232,.06463084,.207,.0537,.0758,.06462237,.0985,.055,-.156,.09137886,-.108,.0602,3554,3225,6,6,592.3,537.5
55,WI,5514640,SUN PRAIRIE AREA SCHOOL DISTRICT,mth,ecd,-.506,.07666856,-.516,.0599,-.717,.07340787,-.659,.0608,-.211,.10505654,-.143,.0623,878,852,5,6,175.6,142
55,WI,5514640,SUN PRAIRIE AREA SCHOOL DISTRICT,mth,nec,.523,.06375342,.489,.053,.34,.06349086,.366,.054,-.182,.08995015,-.123,.06,2511,2373,6,6,418.5,395.5
55,WI,5514640,SUN PRAIRIE AREA SCHOOL DISTRICT,mth,wht,.447,.06289173,.423,.052,.323,.06252243,.336,.0529,-.124,.08872336,-.0868,.0581,2179,1904,6,6,363.2,317.3
55,WI,5514640,SUN PRAIRIE AREA SCHOOL DISTRICT,rla,all,.13,.04779176,.109,.041,-.0446,.05014695,-.0227,.0434,-.174,.0692525,-.132,.0489,3556,3224,6,6,592.7,537.3
55,WI,5514640,SUN PRAIRIE AREA SCHOOL DISTRICT,rla,ecd,-.494,.05865111,-.533,.0469,-.77,.0640921,-.677,.0494,-.276,.08593947,-.145,.0458,879,852,5,6,175.8,142
