Online_months,stateabb,sedaadmin,sedaadminname,ys_mn19_ol,ys_mn19_ol_se,ys_mn19_eb,ys_mn19_eb_se,ys_mn22_ol,ys_mn22_ol_se,ys_mn22_eb,ys_mn22_eb_se,ys_chg_ol,ys_chg_ol_se,ys_chg_eb,ys_chg_eb_se,tot_asmt19,tot_asmt22,cell19,cell22,avg_asmt19,avg_asmt22
0,AL,103300,THOMASVILLE CITY,-0.41,0.05265287,-0.345,0.046,-0.116,0.05768535,-0.189,0.0499,0.293,0.07801232,0.156,0.0564,534,452,6,6,89.0,75.3
8,AL,103330,TROY CITY,-0.291,0.04712989,-0.302,0.0417,-0.345,0.04690179,-0.334,0.0422,-0.0539,0.06649141,-0.0311,0.0516,828,736,6,6,138.0,122.7
0,AL,103360,TUSCALOOSA CITY,-0.292,0.03049821,-0.3,0.0286,-0.348,0.03050932,-0.341,0.0289,-0.0562,0.04313742,-0.0415,0.0381,4695,4835,6,6,782.5,805.8
5,AL,103390,TUSCALOOSA COUNTY,-0.277,0.02768895,-0.274,0.0262,-0.242,0.0282096,-0.245,0.0269,0.0347,0.03951314,0.0287,0.0355,8595,8582,6,6,1432.5,1430.3
0,AL,103420,TUSCUMBIA CITY,-0.0871,0.04687288,-0.126,0.0415,-0.257,0.04630634,-0.222,0.0417,-0.17,0.0658344,-0.096,0.0512,691,654,6,6,115.2,109.0
2,AL,103430,VESTAVIA HILLS CITY,0.652,0.03291356,0.646,0.0307,0.707,0.03241787,0.706,0.0305,0.0554,0.04613397,0.0599,0.0401,3375,3361,6,6,562.5,560.2
0,AL,103450,WALKER COUNTY,-0.225,0.03070882,-0.231,0.0288,-0.276,0.0318043,-0.27,0.03,-0.051,0.04418411,-0.0383,0.0388,3250,3191,6,6,541.7,531.8
0,AL,103480,WASHINGTON COUNTY,-0.254,0.03795047,-0.256,0.0347,-0.264,0.03884855,-0.262,0.0358,-0.00982,0.05428655,-0.00652,0.0452,1203,1077,6,6,200.5,179.5
7,AL,103510,WILCOX COUNTY,-0.927,0.05255172,-0.899,0.0454,-0.868,0.05076627,-0.88,0.0452,0.0587,0.07321265,0.0186,0.0543,652,540,6,6,108.7,90.0
0,AL,103540,WINFIELD CITY,-0.087,0.05222093,-0.0728,0.0451,-0.0153,0.04772819,-0.0295,0.043,0.0717,0.07074287,0.0433,0.0534,565,562,6,6,94.2,93.7
3,AL,103580,WINSTON COUNTY,-0.216,0.04140335,-0.246,0.0374,-0.383,0.04114491,-0.357,0.0377,-0.167,0.05813103,-0.111,0.0473,1014,981,6,6,169.0,163.5
0,AR,500001,DEWITT SCHOOL DISTRICT,-0.0624,0.06099698,-0.054,0.0526,-0.1,0.06711498,-0.117,0.0538,-0.0376,0.09066957,-0.0627,0.0579,576,517,6,6,96.0,86.2
0,AR,500006,WARREN SCHOOL DISTRICT,-0.608,0.06346555,-0.561,0.0539,-0.5,0.06475675,-0.54,0.053,0.107,0.09040978,0.021,0.0581,772,687,6,6,128.7,114.5
8,AR,500015,SHERIDAN SCHOOL DISTRICT,-0.00767,0.04835053,-0.0176,0.043,-0.124,0.05036009,-0.117,0.0432,-0.116,0.06978693,-0.0989,0.0512,1945,1950,6,6,324.2,325.0
0,AR,500017,PARAGOULD SCHOOL DISTRICT,-0.0689,0.05428143,-0.0952,0.0473,-0.259,0.05512883,-0.229,0.0466,-0.19,0.07725458,-0.134,0.054,1416,1398,6,6,236.0,233.0
0,AR,500019,BATESVILLE SCHOOL DISTRICT,-0.154,0.05352472,-0.156,0.0467,-0.223,0.05375491,-0.222,0.0457,-0.0693,0.07582696,-0.0659,0.0535,1495,1455,6,6,249.2,242.5
0,AR,500026,PINE BLUFF SCHOOL DISTRICT,-1.03,0.06323972,-0.975,0.0532,-0.933,0.05979436,-0.945,0.0502,0.093,0.08637005,0.0302,0.0571,1491,1529,6,6,248.5,254.8
0,AR,500029,GOSNELL SCHOOL DISTRICT,-0.0755,0.05990629,-0.0678,0.052,-0.116,0.06844725,-0.131,0.0545,-0.0401,0.09093313,-0.0636,0.0581,610,532,6,6,101.7,88.7
8,AR,500042,HAMBURG SCHOOL DISTRICT,-0.245,0.05554431,-0.23,0.0486,-0.248,0.06121789,-0.266,0.0501,-0.00358,0.08292584,-0.0365,0.056,810,725,6,6,135.0,120.8
0,AR,500043,MOUNTAIN HOME SCHOOL DISTRICT,-0.0194,0.04928676,-0.00912,0.0436,-0.037,0.05041915,-0.0545,0.0433,-0.0176,0.07048631,-0.0453,0.0516,1825,1739,6,6,304.2,289.8
0,AR,500044,MAGNOLIA SCHOOL DISTRICT,-0.283,0.05458407,-0.316,0.0479,-0.493,0.06060085,-0.443,0.0497,-0.211,0.08164044,-0.127,0.0555,1288,1176,6,6,214.7,196.0
0,AR,500047,TRUMANN SCHOOL DISTRICT,-0.439,0.06055368,-0.426,0.0522,-0.49,0.06865407,-0.483,0.0549,-0.0512,0.09074065,-0.0563,0.0579,730,646,6,6,121.7,107.7
0,AR,500049,DEQUEEN SCHOOL DISTRICT,0.129,0.04967838,0.14,0.044,0.0992,0.05187273,0.0775,0.0443,-0.0294,0.07180992,-0.0621,0.0521,1077,1076,6,6,179.5,179.3
0,AR,500419,JACKSONVILLE NORTH PULASKI SCHOOL DISTRICT,-0.694,0.05342804,-0.68,0.0468,-0.69,0.05551417,-0.692,0.0467,0.00401,0.07711404,-0.0125,0.0541,1796,1742,6,6,299.3,290.3
0,AR,502250,ALMA SCHOOL DISTRICT,-0.125,0.05071406,-0.134,0.0447,-0.239,0.05246854,-0.229,0.0447,-0.114,0.07289718,-0.0956,0.0525,1534,1437,6,6,255.7,239.5
8,AR,502430,ARKADELPHIA SCHOOL DISTRICT,-0.207,0.05943929,-0.199,0.0512,-0.263,0.06185161,-0.267,0.0509,-0.0562,0.08568687,-0.0683,0.0567,824,812,6,6,137.3,135.3
0,AR,502580,ASHDOWN SCHOOL DISTRICT,-0.275,0.05705076,-0.269,0.0496,-0.294,0.06263674,-0.305,0.0512,-0.0188,0.0845175,-0.0366,0.0562,674,570,6,6,112.3,95.0
8,AR,502790,BAUXITE SCHOOL DISTRICT,0.00265,0.05655135,-0.0165,0.0494,-0.161,0.06328442,-0.139,0.0514,-0.164,0.08487194,-0.123,0.0564,768,747,6,6,128.0,124.5
0,AR,502880,BEEBE SCHOOL DISTRICT,-0.158,0.04982346,-0.127,0.0441,-0.105,0.05209531,-0.14,0.0445,0.0532,0.07195528,-0.0125,0.0521,1536,1453,6,6,256.0,242.2
0,AR,502960,BENTON SCHOOL DISTRICT,0.094,0.04671257,0.0694,0.0417,-0.103,0.0484423,-0.0797,0.0419,-0.198,0.06723804,-0.149,0.0502,2592,2623,6,6,432.0,437.2
0,AR,503030,PEA RIDGE SCHOOL DISTRICT,0.154,0.05861258,0.107,0.0501,-0.0886,0.05475147,-0.0526,0.0466,-0.242,0.08022582,-0.16,0.0552,970,1102,6,6,161.7,183.7
0,AR,503060,BENTONVILLE SCHOOL DISTRICT,0.477,0.04326125,0.475,0.039,0.372,0.04453581,0.362,0.0391,-0.105,0.06206018,-0.113,0.0479,8150,8670,6,6,1358.3,1445.0
0,AR,503150,BERRYVILLE SCHOOL DISTRICT,-0.215,0.05717328,-0.219,0.0496,-0.317,0.06090747,-0.306,0.0502,-0.103,0.08336716,-0.0867,0.056,902,805,6,6,150.3,134.2
0,AR,503640,BROOKLAND SCHOOL DISTRICT,0.172,0.05380465,0.114,0.0468,-0.134,0.0528412,-0.0812,0.0452,-0.306,0.07537507,-0.195,0.0535,1191,1323,6,6,198.5,220.5
8,AR,503690,BRYANT SCHOOL DISTRICT,0.223,0.04503976,0.213,0.0404,0.0896,0.04594038,0.0929,0.0402,-0.133,0.06429572,-0.12,0.049,4345,4528,6,6,724.2,754.7
0,AR,503750,CABOT SCHOOL DISTRICT,0.131,0.04391575,0.129,0.0396,0.0468,0.04574446,0.0419,0.04,-0.0843,0.06337202,-0.0875,0.0485,4812,4681,6,6,802.0,780.2
0,AR,504110,GENOA CENTRAL SCHOOL DISTRICT,0.32,0.06081941,0.368,0.0523,0.441,0.06458109,0.357,0.0525,0.121,0.08866722,-0.011,0.0575,575,520,6,6,95.8,86.7
0,AR,504380,CLARKSVILLE SCHOOL DISTRICT,-0.247,0.05212114,-0.244,0.0459,-0.31,0.05577593,-0.31,0.0468,-0.0636,0.07652081,-0.0654,0.0539,1213,1131,6,6,202.2,188.5
8,AR,504410,CLINTON SCHOOL DISTRICT,0.174,0.06440755,0.148,0.0541,0.00326,0.06062152,0.0186,0.0507,-0.171,0.08836265,-0.129,0.0576,567,597,6,6,94.5,99.5
0,AR,504590,CONWAY SCHOOL DISTRICT,0.223,0.04525407,0.204,0.0406,0.0408,0.04628242,0.0554,0.0404,-0.182,0.06470041,-0.148,0.0491,4637,4535,6,6,772.8,755.8
0,AR,504930,DARDANELLE SCHOOL DISTRICT,-0.0555,0.05302443,-0.049,0.0466,-0.0956,0.0568525,-0.109,0.0475,-0.04,0.07788635,-0.0599,0.0544,1044,1005,6,6,174.0,167.5
0,AR,505430,DOVER SCHOOL DISTRICT,0.312,0.06061833,0.279,0.052,0.114,0.06283357,0.135,0.0515,-0.198,0.08726344,-0.144,0.057,640,554,6,6,106.7,92.3
0,AR,505680,EL DORADO SCHOOL DISTRICT,-0.243,0.05047453,-0.229,0.0446,-0.232,0.053148,-0.249,0.0451,0.0117,0.07325196,-0.0198,0.0525,1990,1755,6,6,331.7,292.5
0,AR,505760,ELKINS SCHOOL DISTRICT,-0.0723,0.05920495,-0.0248,0.0513,0.0472,0.06490997,-0.0226,0.0525,0.12,0.08781049,0.00218,0.0572,541,640,6,6,90.2,106.7
0,AR,506090,FARMINGTON SCHOOL DISTRICT,0.211,0.05272778,0.193,0.0461,0.0819,0.05390176,0.085,0.0458,-0.129,0.07503544,-0.108,0.0532,1205,1170,6,6,200.8,195.0
0,AR,506120,FAYETTEVILLE SCHOOL DISTRICT,0.279,0.04543467,0.257,0.0407,0.091,0.04694886,0.107,0.0408,-0.188,0.06531767,-0.149,0.0494,4646,4796,6,6,774.3,799.3
0,AR,506330,FORT SMITH SCHOOL DISTRICT,-0.077,0.04348176,-0.091,0.0392,-0.245,0.04531864,-0.228,0.0397,-0.168,0.06276419,-0.137,0.0483,6670,6295,6,6,1111.7,1049.2
0,AR,506360,FOUKE SCHOOL DISTRICT,-0.122,0.05948315,-0.108,0.0513,-0.158,0.06339371,-0.175,0.0517,-0.0361,0.08690923,-0.0676,0.057,494,502,6,6,82.3,83.7
0,AR,506420,FOUNTAIN LAKE SCHOOL DISTRICT,-0.0306,0.06240176,-0.0711,0.0532,-0.268,0.06346793,-0.222,0.0521,-0.237,0.08902553,-0.151,0.0577,618,612,6,6,103.0,102.0
0,AR,506540,GENTRY SCHOOL DISTRICT,-0.0306,0.05784917,-0.0446,0.0501,-0.185,0.06258252,-0.163,0.0513,-0.154,0.08490124,-0.119,0.0565,680,721,6,6,113.3,120.2
0,AR,506840,GRAVETTE SCHOOL DISTRICT,0.11,0.05695094,0.123,0.0494,0.0583,0.05984816,0.0393,0.0496,-0.0517,0.0825645,-0.084,0.0558,899,888,6,6,149.8,148.0
0,AR,506900,GREENBRIER SCHOOL DISTRICT,0.547,0.05118843,0.516,0.0449,0.339,0.05029191,0.353,0.0434,-0.208,0.07168149,-0.164,0.052,1626,1693,6,6,271.0,282.2
0,AR,506990,GREENWOOD SCHOOL DISTRICT,0.337,0.05105668,0.304,0.0448,0.108,0.05023312,0.131,0.0432,-0.229,0.07183401,-0.173,0.0522,1738,1767,6,6,289.7,294.5
0,AR,507380,HARRISON SCHOOL DISTRICT,0.388,0.05363726,0.388,0.0469,0.298,0.05481919,0.283,0.0463,-0.0898,0.07671296,-0.105,0.0539,1225,1256,6,6,204.2,209.3
0,AR,507560,HEBER SPRINGS SCHOOL DISTRICT,0.305,0.05993623,0.267,0.0513,0.0833,0.05960959,0.109,0.0496,-0.221,0.08464231,-0.158,0.0566,764,727,6,6,127.3,121.2
6,AR,507770,HIGHLAND SCHOOL DISTRICT,-0.0609,0.06100191,0.000469,0.0522,0.0878,0.06190117,0.0126,0.0511,0.149,0.0869271,0.0121,0.0572,731,696,6,6,121.8,116.0
0,AR,507840,HOPE SCHOOL DISTRICT,-0.371,0.05388342,-0.389,0.0475,-0.567,0.06230603,-0.516,0.0508,-0.196,0.08199011,-0.127,0.0555,1056,973,6,6,176.0,162.2
0,AR,507890,HOT SPRINGS SCHOOL DISTRICT,-0.307,0.05160778,-0.322,0.0454,-0.434,0.05292791,-0.412,0.045,-0.127,0.07409184,-0.0909,0.053,1599,1719,6,6,266.5,286.5
0,AR,508040,WEST MEMPHIS SCHOOL DISTRICT,-0.471,0.04673108,-0.511,0.0419,-0.748,0.0525777,-0.68,0.0445,-0.277,0.0703067,-0.169,0.0514,2503,2245,6,6,417.2,374.2
0,AR,508130,HUNTSVILLE SCHOOL DISTRICT,-0.324,0.05479739,-0.291,0.0478,-0.269,0.05734703,-0.303,0.0479,0.0545,0.07923236,-0.0118,0.0547,1053,1023,6,6,175.5,170.5
0,AR,508280,JONESBORO SCHOOL DISTRICT,-0.374,0.04832592,-0.381,0.0429,-0.469,0.04988879,-0.455,0.0429,-0.0951,0.06946544,-0.0746,0.0512,3011,3001,6,6,501.8,500.2
0,AR,508400,RIVERVIEW SCHOOL DISTRICT,-0.378,0.06326087,-0.374,0.0537,-0.468,0.0648897,-0.454,0.053,-0.0902,0.09046752,-0.0802,0.0578,583,538,6,6,97.2,89.7
0,AR,508610,LAKE HAMILTON SCHOOL DISTRICT,0.0328,0.04713805,0.0454,0.0421,0.0202,0.04944912,-0.000795,0.0426,-0.0126,0.06832274,-0.0462,0.0507,2113,1920,6,6,352.2,320.0
0,AR,508700,LAMAR SCHOOL DISTRICT,-0.217,0.05792675,-0.173,0.0503,-0.0996,0.06341494,-0.16,0.0516,0.117,0.08579833,0.0132,0.0567,625,624,6,6,104.2,104.0
0,AR,509000,LITTLE ROCK SCHOOL DISTRICT,-0.435,0.04344301,-0.447,0.0392,-0.56,0.04581505,-0.539,0.04,-0.125,0.06311064,-0.0924,0.0484,10144,9306,6,6,1690.7,1551.0
0,AR,509060,LONOKE SCHOOL DISTRICT,-0.388,0.05900507,-0.329,0.0507,-0.234,0.06001471,-0.295,0.0499,0.154,0.08403754,0.0343,0.0562,755,703,6,6,125.8,117.2
0,AR,509240,MALVERN SCHOOL DISTRICT,-0.463,0.05438935,-0.457,0.0476,-0.505,0.05906698,-0.502,0.049,-0.0415,0.08004816,-0.0446,0.055,926,841,6,6,154.3,140.2
0,AR,509390,MARION SCHOOL DISTRICT,-0.455,0.05052322,-0.425,0.0445,-0.39,0.05120262,-0.417,0.0439,0.0643,0.07190589,0.00756,0.0521,1792,1697,6,6,298.7,282.8
0,AR,509540,MAYFLOWER SCHOOL DISTRICT,-0.181,0.06250312,-0.169,0.0534,-0.212,0.06514218,-0.225,0.053,-0.0314,0.09022379,-0.0563,0.058,489,450,6,6,81.5,75.0
0,AR,509630,MCGEHEE SCHOOL DISTRICT,-0.382,0.06037557,-0.329,0.0521,-0.23,0.06493623,-0.291,0.0526,0.152,0.0886601,0.0386,0.0574,561,483,6,6,93.5,80.5
0,AR,509750,MENA SCHOOL DISTRICT,0.0395,0.05670166,0.0585,0.0491,0.0287,0.05781244,-0.000263,0.0483,-0.0109,0.08113429,-0.0588,0.0555,807,753,6,6,134.5,125.5
8,AR,509840,MONTICELLO SCHOOL DISTRICT,-0.223,0.05738828,-0.211,0.0498,-0.265,0.06095497,-0.275,0.0502,-0.0423,0.08366763,-0.0634,0.0561,912,765,6,6,152.0,127.5
0,AR,510200,MOUNTAIN VIEW SCHOOL DISTRICT,0.159,0.06013535,0.133,0.0517,-0.0138,0.06243692,0.00559,0.0512,-0.173,0.08686618,-0.127,0.0572,763,716,6,6,127.2,119.3
0,AR,510380,NASHVILLE SCHOOL DISTRICT,0.0485,0.05653195,0.0119,0.049,-0.169,0.05922453,-0.132,0.0492,-0.217,0.08169913,-0.144,0.0555,955,823,6,6,159.2,137.2
0,AR,510440,NETTLETON SCHOOL DISTRICT,-0.338,0.05119542,-0.337,0.045,-0.415,0.051819,-0.408,0.0443,-0.0771,0.07276935,-0.0709,0.0524,1644,1630,6,6,274.0,271.7
0,AR,511010,OZARK SCHOOL DISTRICT,-0.0656,0.05723893,-0.0782,0.0497,-0.192,0.06154306,-0.179,0.0505,-0.127,0.08402388,-0.101,0.0561,834,765,6,6,139.0,127.5
8,AR,511610,POCAHONTAS SCHOOL DISTRICT,-0.296,0.05814938,-0.314,0.0501,-0.465,0.06055834,-0.429,0.0502,-0.168,0.08360112,-0.116,0.0559,986,934,6,6,164.3,155.7
0,AR,511700,POTTSVILLE SCHOOL DISTRICT,0.371,0.05538655,0.344,0.0481,0.203,0.057001,0.213,0.0478,-0.167,0.07930581,-0.132,0.0547,860,836,6,6,143.3,139.3
0,AR,511760,PRAIRIE GROVE SCHOOL DISTRICT,-0.0174,0.05388485,0.0028,0.0471,-0.00385,0.05625812,-0.0342,0.0472,0.0136,0.07785624,-0.037,0.0542,928,957,6,6,154.7,159.5
0,AR,511970,ROGERS SCHOOL DISTRICT,0.178,0.04326744,0.161,0.039,0.00899,0.04451017,0.022,0.0391,-0.169,0.06205019,-0.139,0.0479,7306,7165,6,6,1217.7,1194.2
0,AR,512060,RUSSELLVILLE SCHOOL DISTRICT,0.179,0.04779636,0.147,0.0425,-0.0464,0.04954975,-0.0167,0.0427,-0.225,0.06883631,-0.163,0.0509,2411,2446,6,6,401.8,407.7
0,AR,512210,SEARCY SCHOOL DISTRICT,0.181,0.05270515,0.136,0.046,-0.081,0.05168322,-0.0418,0.0443,-0.262,0.07387554,-0.178,0.053,1928,1908,6,6,321.3,318.0
0,AR,512450,SILOAM SPRINGS SCHOOL DISTRICT,-0.147,0.05081463,-0.12,0.0446,-0.11,0.05126286,-0.139,0.044,0.0379,0.07195745,-0.0195,0.0521,1960,1986,6,6,326.7,331.0
0,AR,512660,SPRINGDALE SCHOOL DISTRICT,-0.175,0.04254504,-0.18,0.0385,-0.274,0.04409547,-0.267,0.0388,-0.0981,0.06124432,-0.0873,0.0475,10357,10091,6,6,1726.2,1681.8
8,AR,512960,STUTTGART SCHOOL DISTRICT,-0.503,0.06310503,-0.471,0.0537,-0.501,0.06546592,-0.508,0.0534,0.00184,0.0904469,-0.0378,0.058,737,713,6,6,122.8,118.8
0,AR,513110,TEXARKANA SCHOOL DISTRICT,-0.447,0.0514592,-0.424,0.0452,-0.408,0.05178009,-0.426,0.0443,0.0384,0.07304254,-0.00168,0.0526,1887,1810,6,6,314.5,301.7
0,AR,513380,VALLEY VIEW SCHOOL DISTRICT,0.597,0.05473239,0.575,0.0473,0.422,0.05172045,0.423,0.0444,-0.174,0.07562161,-0.152,0.0537,1328,1322,6,6,221.3,220.3
0,AR,513410,VAN BUREN SCHOOL DISTRICT,-0.107,0.04737346,-0.104,0.0422,-0.176,0.04871104,-0.179,0.0421,-0.069,0.06793244,-0.0752,0.0505,2740,2641,6,6,456.7,440.2
0,AR,513530,VILONIA SCHOOL DISTRICT,0.0293,0.0517564,0.0619,0.0454,0.0945,0.05200289,0.0515,0.0445,0.0652,0.07336541,-0.0104,0.0527,1442,1341,6,6,240.3,223.5
6,AR,513930,WATSON CHAPEL SCHOOL DISTRICT,-0.756,0.05747166,-0.731,0.0499,-0.72,0.06296436,-0.73,0.0514,0.0355,0.08493034,0.00083,0.0565,1137,829,6,6,189.5,138.2
0,AR,514140,WHITE HALL SCHOOL DISTRICT,0.0309,0.0489676,0.0418,0.0434,0.0248,0.05144031,0.00316,0.044,-0.00614,0.07096279,-0.0387,0.0517,1377,1399,6,6,229.5,233.2
0,AR,514430,WYNNE SCHOOL DISTRICT,-0.0871,0.05469354,-0.104,0.0477,-0.227,0.05596492,-0.209,0.047,-0.14,0.07832081,-0.105,0.0545,1230,1149,6,6,205.0,191.5
11,CA,600001,ACTON-AGUA DULCE UNIFIED,-0.345,0.09986632,-0.335,0.0642,-0.451,0.0683349,-0.411,0.0578,-0.106,0.12272966,-0.0753,0.0563,230,387,3,6,76.7,64.5
8,CA,600006,ROSS VALLEY ELEMENTARY,0.602,0.04511943,0.609,0.0387,0.662,0.04971516,0.642,0.0424,0.0604,0.06694741,0.0329,0.0459,1386,1184,6,6,231.0,197.3
5,CA,600013,ROCKLIN UNIFIED,0.398,0.03659153,0.394,0.0324,0.375,0.03878877,0.376,0.0345,-0.0233,0.0533151,-0.0179,0.0406,5345,4755,6,6,890.8,792.5
9,CA,600014,HESPERIA UNIFIED,-0.481,0.03561142,-0.481,0.0317,-0.556,0.03767712,-0.553,0.0337,-0.0745,0.05185022,-0.0713,0.04,9925,9753,6,6,1654.2,1625.5
8,CA,600015,LUCERNE VALLEY UNIFIED,-0.52,0.07519796,-0.52,0.055,-0.58,0.06138216,-0.579,0.0527,-0.0602,0.09705072,-0.0586,0.0521,299,446,5,6,59.8,74.3
11,CA,600016,UPLAND UNIFIED,-0.0021,0.03715254,-0.0115,0.0328,-0.0742,0.03934564,-0.0654,0.0349,-0.0721,0.05411274,-0.0539,0.041,4837,4500,6,6,806.2,750.0
10,CA,600017,APPLE VALLEY UNIFIED,-0.309,0.03637442,-0.354,0.0323,-0.599,0.03916025,-0.549,0.0348,-0.29,0.05344284,-0.195,0.0407,6028,5895,6,6,1004.7,982.5
10,CA,600019,DUBLIN UNIFIED,0.711,0.0385877,0.735,0.0339,0.874,0.04068309,0.84,0.036,0.162,0.05599312,0.104,0.0418,5670,5848,6,6,945.0,974.7
10,CA,600020,PLEASANTON UNIFIED,0.693,0.03746912,0.706,0.0331,0.787,0.04010716,0.765,0.0355,0.0931,0.05485934,0.0588,0.0413,6783,6162,6,6,1130.5,1027.0
11,CA,600022,MENDOTA UNIFIED,-0.371,0.043954,-0.364,0.0377,-0.42,0.04612752,-0.424,0.0399,-0.049,0.06369598,-0.0602,0.0447,1623,1719,6,6,270.5,286.5
11,CA,600025,MANHATTAN BEACH UNIFIED,0.881,0.04248887,0.855,0.0366,0.835,0.04379813,0.847,0.0385,-0.0457,0.06074362,-0.00767,0.0437,2722,2294,6,6,453.7,382.3
11,CA,600027,LAKE ELSINORE UNIFIED,-0.298,0.03534931,-0.293,0.0315,-0.329,0.03744784,-0.333,0.0335,-0.0315,0.05150544,-0.0404,0.0398,9694,8975,6,6,1615.7,1495.8
11,CA,600028,TEMECULA VALLEY UNIFIED,0.318,0.03909052,0.309,0.0341,0.271,0.03697974,0.276,0.0332,-0.0471,0.05411674,-0.033,0.0411,10213,11561,5,6,2042.6,1926.8
11,CA,600029,MURRIETA VALLEY UNIFIED,0.205,0.03526635,0.196,0.0314,0.142,0.03702877,0.148,0.0332,-0.0633,0.05113718,-0.0485,0.0396,10173,9505,6,6,1695.5,1584.2
9,CA,600032,REDONDO BEACH UNIFIED,0.676,0.03891751,0.646,0.0341,0.57,0.03977427,0.593,0.0353,-0.106,0.05563624,-0.0536,0.0416,4527,4230,6,6,754.5,705.0
11,CA,600033,DOS PALOS ORO LOMA JOINT UNIFIED,-0.844,0.05087591,-0.765,0.0424,-0.664,0.05240006,-0.734,0.0446,0.181,0.07289142,0.0302,0.0475,1132,973,6,6,188.7,162.2
11,CA,600034,WINDSOR UNIFIED,-0.167,0.0411288,-0.187,0.0357,-0.316,0.04378014,-0.294,0.0382,-0.148,0.05999957,-0.107,0.0434,2129,1919,6,6,354.8,319.8
11,CA,600035,FARMERSVILLE UNIFIED,-0.774,0.05052211,-0.714,0.0421,-0.664,0.05124732,-0.714,0.0438,0.109,0.07190174,0.000193,0.0473,1159,1114,6,6,193.2,185.7
9,CA,600036,NATOMAS UNIFIED,-0.211,0.03688173,-0.198,0.0326,-0.2,0.03885333,-0.213,0.0346,0.0107,0.05357263,-0.0148,0.0407,5914,6040,6,6,985.7,1006.7
0,CA,600037,FERNDALE UNIFIED,-0.332,0.07910045,-0.223,0.059,-0.133,0.07077198,-0.212,0.0587,0.199,0.10616354,0.0111,0.0541,217,221,6,6,36.2,36.8
11,CA,600039,DELHI UNIFIED,-0.419,0.04538667,-0.424,0.039,-0.51,0.0497985,-0.499,0.0423,-0.0911,0.06739317,-0.0751,0.046,1200,1091,6,6,200.0,181.8
11,CA,600040,RIVERDALE JOINT UNIFIED,-0.284,0.04818836,-0.279,0.0409,-0.312,0.05302804,-0.317,0.0446,-0.0278,0.07159695,-0.0387,0.0472,679,620,6,6,113.2,103.3
7,CA,600043,SCOTTS VALLEY UNIFIED,0.525,0.04797057,0.482,0.0406,0.375,0.05088798,0.411,0.0434,-0.15,0.06987512,-0.0712,0.0468,1043,909,6,6,173.8,151.5
11,CA,600044,HEALDSBURG UNIFIED,-0.052,0.05383628,-0.0829,0.0444,-0.174,0.05577371,-0.148,0.0469,-0.122,0.07740542,-0.0647,0.0488,616,492,6,6,102.7,82.0
3,CA,600045,ORLAND JOINT UNIFIED,-0.506,0.04823827,-0.52,0.0409,-0.647,0.05251621,-0.626,0.0443,-0.141,0.07129089,-0.105,0.0472,972,909,6,6,162.0,151.5
11,CA,600046,GONZALES UNIFIED,-0.629,0.04877104,-0.565,0.0411,-0.465,0.05254979,-0.529,0.0443,0.165,0.0721907,0.0359,0.0477,1030,876,6,6,171.7,146.0
11,CA,600048,PASO ROBLES JOINT UNIFIED,-0.184,0.03962675,-0.192,0.0347,-0.277,0.04248743,-0.268,0.0372,-0.0937,0.05810097,-0.0766,0.0427,2897,2609,6,6,482.8,434.8
2,CA,600051,GRIDLEY UNIFIED,-0.111,0.04745907,-0.0995,0.0401,-0.115,0.04876098,-0.127,0.042,-0.00386,0.0679843,-0.0274,0.0462,915,849,6,6,152.5,141.5
10,CA,600060,HUGHSON UNIFIED,-0.16,0.05314227,-0.186,0.0438,-0.293,0.0510716,-0.265,0.0437,-0.133,0.07374564,-0.0791,0.0479,689,809,5,6,137.8,134.8
10,CA,600061,RIVERBANK UNIFIED,-0.399,0.04519333,-0.394,0.0387,-0.474,0.0488124,-0.474,0.0418,-0.0749,0.06646098,-0.0803,0.0457,1342,1372,6,6,223.7,228.7
10,CA,600062,OAKDALE JOINT UNIFIED,-0.0481,0.03967022,-0.0569,0.0348,-0.109,0.04314487,-0.102,0.0377,-0.0613,0.05859786,-0.0446,0.0429,2358,1991,6,6,393.0,331.8
10,CA,600063,WATERFORD UNIFIED,-0.23,0.05143205,-0.271,0.0428,-0.461,0.0534996,-0.414,0.0453,-0.231,0.07404703,-0.143,0.0478,739,743,6,6,123.2,123.8
11,CA,600064,PORTERVILLE UNIFIED,-0.307,0.03689891,-0.303,0.0326,-0.349,0.03888954,-0.352,0.0346,-0.0425,0.05359152,-0.0491,0.0407,4958,4800,6,6,826.3,800.0
10,CA,600065,DINUBA UNIFIED,-0.259,0.03927609,-0.23,0.0343,-0.191,0.04040699,-0.219,0.0358,0.0681,0.05635183,0.0115,0.0419,2956,2877,6,6,492.7,479.5
11,CA,600067,CARUTHERS UNIFIED,-0.244,0.04932924,-0.256,0.0419,-0.353,0.05613688,-0.336,0.0465,-0.109,0.07472223,-0.0797,0.0482,609,598,6,6,101.5,99.7
8,CA,600068,GOLDEN VALLEY UNIFIED,0.152,0.04833374,0.166,0.0405,0.184,0.04775125,0.167,0.0414,0.0313,0.06791276,0.00047,0.0461,931,1059,6,6,155.2,176.5
11,CA,600069,VALLEY CENTER-PAUMA UNIFIED,-0.32,0.05196864,-0.366,0.0428,-0.536,0.04744051,-0.491,0.0413,-0.216,0.0701728,-0.125,0.0467,1209,1392,4,6,302.3,232.0
